OBJECTID,HSISID,NAME,ADDRESS1,ADDRESS2,CITY,STATE,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,FACILITYTYPE,PERMITID,X,Y,GEOCODESTATUS
2003173,04092017442,PNC CLUB 204-A,1400 EDWARDS MILL RD ,,RALEIGH,NC,27607,(919) 861-2300,2016/09/28 04:00:00+00,Restaurant,2793,-78.7229363,35.8032419,M
2003174,04092018303,The Parkway Tavern,982 HIGH HOUSE RD,,CARY,NC,27513,(919) 234-0018,2020/01/27 05:00:00+00,Restaurant,2795,-78.82691458,35.788417,M
2003175,04092025278,Sushi with Gusto at One Earth,2610 CATES AVE,,RALEIGH,NC,27607,,2019/08/08 04:00:00+00,Food Stand,2822,-78.67872874,35.78448278,M
2003176,04092018648,Five Guys #2,4120   Main at North Hills ST ,Ste 155,RALEIGH,NC,27609,(919) 787-7772,2021/06/07 04:00:00+00,Restaurant,2857,-78.64323049,35.83718561,M
2003177,04092025193,Cow Bar @ MSFH,411 W Morgan ST ,,RALEIGH,NC,27603,(702) 544-9413,2018/07/28 04:00:00+00,Food Stand,2858,-78.6456917,35.77945516,M
2003178,04092016932,TAIPEI CAFE,9825-G CHAPEL HILL RD ,,MORRISVILLE,NC,27560,(919) 380-8568,2015/05/29 04:00:00+00,Restaurant,2796,-78.81682593,35.81118245,M
2003179,04092017916,DELL/EMC2,5800 TECHNOLOGY  DR ,,APEX,NC,27502,(978) 317-8672,2018/09/10 04:00:00+00,Restaurant,2864,-78.84431049,35.69286556,M
2003180,04092016927,SHEETZ 555,4010 CONVENIENCE LN ,,CARY,NC,27519,(919) 316-7779,2015/04/24 04:00:00+00,Restaurant,2867,-78.89476815,35.86024024,M
2003181,04092020232,Sandy Plain Mini Mart Grill,14833 CREEDMOOR RD ,,WAKE FOREST,NC,27587-8533,(919) 528-0292,1991/04/29 04:00:00+00,Food Stand,2876,-78.70017999,36.04951382,M
2003182,04092017447,HYDERABAD HOUSE,3735 DAVIS  DR ,STE 105,MORRISVILLE,NC,27560,(919) 924-0503,2016/11/01 04:00:00+00,Restaurant,2892,-78.85587925,35.8337549,M
2003183,04092017903,New Asian Garden,13654 Capital BLVD ,STE 128,WAKE FOREST,NC,27587,(919) 554-9898,2018/08/14 04:00:00+00,Restaurant,2893,-78.51867461,36.00548951,M
2003184,04092018146,FLAVORS KITCHEN,4051 Davis DR ,,MORRISVILLE,NC,27560,(919) 388-9432,2019/08/02 04:00:00+00,Restaurant,2905,-78.85811603,35.8356265,M
2003185,04092010663,Siemens Cafeteria,7000 SIEMENS RD ,,WENDELL,NC,27591-8309,(919) 365-2491,1991/05/02 04:00:00+00,Restaurant,2910,-78.39510606,35.81453882,M
2003186,04092040381,Wicked Links #4 (WCID #728),1101 BEAVER CREEK COMMONS DR,,APEX,NC,27502-3920,(919) 855-8548,2020/02/25 05:00:00+00,Pushcarts,2920,-78.87546661,35.74471718,M
2003187,04092018638,Hibachi Japan,11216 CAPITAL BLVD ,STE 105,WAKE FOREST,NC,27587,(919) 556-8882,2021/06/01 04:00:00+00,Restaurant,2923,-78.53734624,35.9524773,M
2003188,04092021385,Fuel Stop at Brier Creek,10250 Little Brier Creek LN,,RALEIGH,NC,27617,(919) 361-5300,2006/05/08 04:00:00+00,Food Stand,2931,-78.78400318,35.91248379,M
2003189,04092020030,Char-Grill #1,618 HILLSBOROUGH ST,,RALEIGH,NC,27603-1732,(919) 821-7636,1991/03/19 04:00:00+00,Food Stand,2934,-78.64851504,35.78110364,M
2003190,04092010094,Buffaloe Lanes North Foodservice,5900 Oak Forest Dr,,RALEIGH,NC,27616-2903,(919) 876-5681,1991/05/02 04:00:00+00,Restaurant,2943,-78.58853366,35.86304841,M
2003191,04092014578,El Pollo Rico Market,3901-173 Capital BLVD,,RALEIGH,NC,27604,(919) 431-9985,2006/05/10 04:00:00+00,Restaurant,2932,-78.58295913,35.83464973,M
2003192,04092012252,Jacks Seafood Restaurant,1516 NEW BERN AVE ,,RALEIGH,NC,27610-2536,(919) 755-1551,1998/06/02 04:00:00+00,Restaurant,2953,-78.61632038,35.7797367,M
2003193,04092018293,Meeples Brew,9545 CHAPEL HILL RD,,MORRISVILLE,NC,27560,(919) 378-1847,2020/01/06 05:00:00+00,Restaurant,2977,-78.81120699,35.8045716,M
2003194,04092017593,SUBWAY #5168,5410 Six Forks Rd,,RALEIGH,NC,27609,(919) 870-1782,2017/05/04 04:00:00+00,Restaurant,2980,-78.64059702,35.85499105,M
2003195,04092010548,William Peace University Cafeteria,15 E Peace St ,,RALEIGH,NC,27604-1176,(919) 508-2342,1991/04/29 04:00:00+00,Restaurant,3015,-78.63745249,35.78928549,M
2003196,04092018258,Bruegger's Bagels #4127,10750 Wakefield Commons DR ,Ste 111,RALEIGH,NC,27614,(919) 986-1591,2019/12/09 05:00:00+00,Restaurant,3019,-78.54123068,35.94195641,M
2003197,04092016915,BEST WESTERN CARY CAFE,1722 WALNUT ST ,,CARY,NC,27511,(919) 481-1200,2015/04/30 04:00:00+00,Restaurant,3029,-78.74759269,35.76200365,M
2003198,04092020817,"Lowes Foods # 162 Meat, Seafood, and Sausages",6430 TRYON RD ,,CARY,NC,27511-7050,(919) 859-9335,1997/09/11 04:00:00+00,Food Stand,3038,-78.7615544,35.74559939,M
2003199,04092018253,Pizza Hut,10911-111 RAVEN RIDGE RD ,,RALEIGH,NC,27614,(919) 847-7377,2019/12/04 05:00:00+00,Restaurant,3025,-78.59080305,35.90597894,M
2003200,04092021917,FOOD LION #1669 PRODUCE,1601 CROSS LINK RD ,,RALEIGH,NC,27610,(919) 807-1397,2015/10/29 04:00:00+00,Food Stand,3052,-78.61481064,35.75482608,M
2003201,04092017092,CHICK-FIL-A #3448,7107 O'KELLY CHAPEL RD ,,CARY,NC,27519,(919) 466-9525,2015/11/17 05:00:00+00,Restaurant,3054,-78.88733312,35.84521706,M
2003202,04092021702,HARRIS TEETER #136 PRODUCE,9600 FALLS OF NEUSE  RD ,,RALEIGH,NC,27615,(919) 676-6614,2012/03/09 05:00:00+00,Food Stand,3062,-78.60015155,35.90522894,M
2003203,04092021911,LOWES FOOD #239 MEAT & SEAFOOD,932 GATEWAY COMMONS CIR ,,WAKE FOREST,NC,27587,(919) 740-0564,2015/11/03 05:00:00+00,Food Stand,3064,-78.4951784,35.96732914,M
2003204,04092010815,Wildwood Green Snack Bar,3000 Ballybunion Way ,,RALEIGH,NC,27612,(919) 846-5380,1991/05/13 04:00:00+00,Restaurant,3090,-78.6857282,35.91006629,M
2003205,04092300113,Whole Foods Market Meat Market,3540 WADE AVE ,,RALEIGH,NC,27607-4048,(919) 828-5805,1997/06/19 04:00:00+00,Meat Market,3108,-78.68558086,35.80212022,M
2003206,04092110109,Olive Chapel Elementary Cafeteria,1751 OLIVE CHAPEL RD ,,APEX,NC,27502-4862,(919) 387-4449,1997/08/14 04:00:00+00,Public School Lunchrooms,3114,-78.89411999,35.73464019,M
2003207,04092110089,Creech Road Elem. Cafeteria,450 CREECH RD ,,GARNER,NC,27529-2908,(919) 662-2359 ext. 25081,1992/09/10 04:00:00+00,Public School Lunchrooms,3118,-78.5998736,35.71498362,M
2003208,04092010989,Los Tres Magueyes,110 SW MAYNARD RD ,,CARY,NC,27511-4402,(919) 460-8757,1992/01/16 05:00:00+00,Restaurant,3124,-78.78312573,35.77217563,M
2003209,04092012154,Truffles Deli,3200 BEECHLEAF CT ,Ste 110,RALEIGH,NC,27604-1085,(919) 954-1944,1998/02/06 05:00:00+00,Restaurant,3137,-78.6084451,35.82061825,M
2003210,04092011980,Remington Grill,208 CROSSROADS BLVD,,CARY,NC,27511-6892,(919) 233-1494,1996/12/11 05:00:00+00,Restaurant,3140,-78.73871452,35.76064286,M
2003211,04092025373,Longleaf Swine BBQ @ HL Catering,1012 OBERLIN RD ,,RALEIGH,NC,27605,(910) 330-0702,2021/07/21 04:00:00+00,Food Stand,3162,-78.65955263,35.79661923,M
2003212,04092012065,Mayflower Seafood Restaurant,3301 Capital BLVD ,,RALEIGH,NC,27604-3339,(919) 875-9007,1997/04/30 04:00:00+00,Restaurant,3169,-78.58813581,35.82461176,M
2003213,04092012890,High Park Bar and Grill,625 E WHITAKER MILL RD,,RALEIGH,NC,27608-2635,(919) 833-4527,1999/03/17 04:00:00+00,Restaurant,3240,-78.63053647,35.8074913,M
2003214,04092020904,Variety Pickup Food Stand-Hwy 97,2727 Nc 97 Hwy ,,WENDELL,NC,27591,(919) 365-7419,1999/09/28 04:00:00+00,Food Stand,3243,-78.38095557,35.81489293,M
2003215,04092017052,NOODLES & COMPANY #866,1055 BEAVER CREEK COMMONS DR ,,APEX,NC,27502,(919) 362-9153,2015/10/09 04:00:00+00,Restaurant,3270,-78.87238568,35.74374477,M
2003216,04092110078,Zebulon Middle School Cafeteria,1000 SHEPARD SCHOOL RD ,,ZEBULON,NC,27597-2770,(919) 404-3630 ext. 21113,1991/10/28 04:00:00+00,Public School Lunchrooms,3280,-78.31172209,35.83148192,M
2003217,04092030282,GRANDOTES TACO GRILL (wcid #530),1025 BLUE RIDGE RD ,,RALEIGH,NC,27607,(919) 636-1185,2015/06/01 04:00:00+00,Mobile Food Units,3295,-78.71510697,35.79630808,M
2003218,04092050015,Cary Academy Cafeteria,1500 N HARRISON AVE ,,CARY,NC,27513-5549,(919) 228-4696,1997/09/15 04:00:00+00,Private School Lunchrooms,3321,-78.76821342,35.81996762,M
2003219,04092110120,Wildwood Forest Elem. Sch. Cafeteria,8401 Wildwood Forest Dr ,,RALEIGH,NC,27616-5700,(919) 713-0600 ext. 24271,1999/08/13 04:00:00+00,Public School Lunchrooms,3324,-78.55112468,35.89352252,M
2003220,04092012262,International House Of Pancakes,1450 Us 70 Hwy ,,GARNER,NC,27529,(919) 661-2604,1998/06/22 04:00:00+00,Restaurant,3261,-78.6425865,35.72139768,T
2003221,04092011774,THE ROCKFORD,320 GLENWOOD AVE ,1/2 Unit,RALEIGH,NC,27603,(919) 821-9020,1995/11/03 04:00:00+00,Restaurant,3334,-78.64712238,35.78474954,M
2003222,04092011929,Las Margaritas,111 S WHITE ST,,WAKE FOREST,NC,27587-2739,(919) 556-8319,1996/09/13 04:00:00+00,Restaurant,3390,-78.50924596,35.9788861,M
2003223,04092012990,Great Wok,2823 WENDELL BLVD ,,WENDELL,NC,27591-6904,(919) 365-6988,1999/07/29 04:00:00+00,Restaurant,3408,-78.38037181,35.79568777,M
2003224,04092110098,DURANT ROAD MIDDLE SCHOOL CAFETERIA,10401 DURANT RD ,,RALEIGH,NC,27614-9706,(919) 518-0103,1995/07/07 04:00:00+00,Public School Lunchrooms,3441,-78.58824109,35.90237202,M
2003225,04092110088,Willow Spring Elem.Cafet.,6800 DWIGHT ROWLAND RD,,WILLOW SPRING,NC,27592-9342,(919) 557-2957,1992/08/06 04:00:00+00,Public School Lunchrooms,3445,-78.72847454,35.59342877,M
2003226,04092012824,Wang's Kitchen,1601-41 CROSS LINK RD ,,RALEIGH,NC,27610-4186,(919) 832-0706,1998/10/21 04:00:00+00,Restaurant,3402,-78.61376,35.75438832,M
2003227,04092011958,Goodberry's Creamery,2325 Davis Dr ,,CARY,NC,27560,(919) 469-3350,1996/11/15 05:00:00+00,Restaurant,3452,-78.84745125,35.78961368,M
2003228,04092012855,Buffaloe Lanes - Cary,151 HIGH HOUSE RD ,,CARY,NC,27511-6715,(919) 468-8684,1998/12/31 05:00:00+00,Restaurant,3462,-78.79635288,35.78232583,M
2003229,04092011977,Honeybaked Ham Company,423 CROSSROADS BLVD ,,CARY,NC,27511-6896,(919) 854-1222,1996/11/22 05:00:00+00,Restaurant,3464,-78.73871452,35.76064286,M
2003230,04092012219,Thai Villa Restaurant,1319 BUCK JONES RD ,,RALEIGH,NC,27606-3328,(919) 462-9010,1998/04/13 04:00:00+00,Restaurant,3467,-78.74231056,35.76486034,M
2003231,04092020040,Circle K # 8621,4400 Louisburg Rd,,RALEIGH,NC,27616-4335,(919) 790-9099,1991/05/07 04:00:00+00,Food Stand,3489,-78.57305684,35.84255138,M
2003232,04092011880,Caffe Luna,136 E HARGETT ST,,RALEIGH,NC,27601-1440,(919) 832-6090,1996/04/30 04:00:00+00,Restaurant,3514,-78.6368955,35.77799941,M
2003233,04092020898,Bayleaf Convenience,10701 SIX FORKS RD,,RALEIGH,NC,27614-9570,(919) 847-7075,1999/08/24 04:00:00+00,Food Stand,3520,-78.64904636,35.92875186,M
2003234,04092010405,Kanki Japanese House Of Steaks,4500 Old Wake Forest RD ,,RALEIGH,NC,27609-6235,(919) 876-4157,1991/05/08 04:00:00+00,Restaurant,3579,-78.6099575,35.84195384,M
2003235,04092300027,Sam's Club #8223 Meat Market,2537 S SAUNDERS ST ,,RALEIGH,NC,27603-2843,(919) 839-1700,1992/08/06 04:00:00+00,Meat Market,3586,-78.64662127,35.75036941,M
2003236,04092010093,Buffaloe Lanes,6701 FAYETTEVILLE RD,,RALEIGH,NC,27603-4829,(919) 779-1888,1991/04/02 04:00:00+00,Restaurant,3616,-78.6833869,35.68495764,M
2003237,04092011108,Margauxs,8111 CREEDMOOR RD ,,RALEIGH,NC,27613-4389,(919) 846-9846,1993/03/18 04:00:00+00,Restaurant,3627,-78.68248786,35.89850336,M
2003238,04092011649,DANNY'S BARBEQUE,311 ASHVILLE AVE ,,CARY,NC,27518,(919) 851-5541,1995/03/01 05:00:00+00,Restaurant,3639,-78.78493778,35.73790672,M
2003239,04092110041,Vance Elem. School Cafeteria,8808 OLD STAGE RD ,,RALEIGH,NC,27603-9533,(919) 662-2482,1991/04/03 04:00:00+00,Public School Lunchrooms,3658,-78.66853911,35.65532739,M
2003240,04092020961,Food Lion #1484 Deli ,2420 WYCLIFF RD ,,RALEIGH,NC,27607-2903,(919) 571-3638,2000/07/01 04:00:00+00,Food Stand,3661,-78.692995,35.81676997,M
2003241,04092020982,Food Lion #815 Deli ,2837 WENDELL Blv ,,WENDELL,NC,27591-6904,(919) 365-3002,2000/07/01 04:00:00+00,Food Stand,3662,-78.38037181,35.79568777,M
2003242,04092017726,Whole Foods Market #10611 Meat/Seafood,5055 Arco ST ,,CARY,NC,27519,(984) 228-0300,2017/11/03 04:00:00+00,Restaurant,3663,-78.88191924,35.83347908,M
2003243,04092016686,ALPACA PERUVIAN CHARCOAL CHICKEN,9575 CHAPEL HILL  RD ,,MORRISVILLE,NC,27560,(919) 378-9259,2014/04/28 04:00:00+00,Restaurant,3664,-78.81120699,35.8045716,M
2003244,04092014892,Chef Mario,2610 Wycliff RD,Ste 23,RALEIGH,NC,27607,(919) 781-4141,2007/06/26 04:00:00+00,Restaurant,3671,-78.69062153,35.81786688,M
2003245,04092017810,Cafe Capistrano,"8471   Garvey  St, Ste 113",,RALEIGH,NC,27616,(919) 872-1127,2018/03/23 04:00:00+00,Restaurant,3665,-78.56786149,35.89607573,M
2003246,04092017606,FAIRFIELD INN & SUTIES RALEIGH CARY,1120 LEDSOME LN ,,CARY,NC,27511,(919) 301-8467,2017/05/01 04:00:00+00,Restaurant,3672,-78.7485481,35.76241134,M
2003247,04092018742,Tropical Smoothie Cafe,3101 EDWARDS MILL RD,Suite 107,RALEIGH,NC,27612-5303,(984) 200-5301,2021/11/23 05:00:00+00,Restaurant,3673,-78.70695572,35.82544379,M
2003248,04092017060,DQ GRILL & CHILL #24227,2105 TEN TEN RD ,,APEX,NC,27539,(919) 387-3809,2015/10/16 04:00:00+00,Restaurant,3675,-78.81900772,35.72167933,M
2003249,04092011061,Chick-fil-A,1815 WALNUT ST ,,CARY,NC,27511-9201,(919) 233-1691,1992/03/24 04:00:00+00,Restaurant,3690,-78.74236633,35.76001857,M
2003250,04092011399,Bojangles,1209 Laura Village  RD ,,APEX,NC,27523-7140,(919) 362-1416,1993/12/02 05:00:00+00,Restaurant,3684,-78.83663534,35.74916947,M
2003251,04092010364,HOOTERS OF RALEIGH,4206 WAKE FOREST RD ,,RALEIGH,NC,27609-6229,(919) 850-9882,1991/05/02 04:00:00+00,Restaurant,3727,-78.61159291,35.83833039,M
2003252,04092017229,CAFE SAGE @HOLIDAY INN CARY,5630 DILLARD DR ,,CARY,NC,27518,(919) 851-1220,2016/05/26 04:00:00+00,Restaurant,3734,-78.73628587,35.75553675,M
2003253,04092025255,Harris Teeter Meat/Seafood #498,1371 E Broad ST ,,FUQUAY-VARINA,NC,27526,(919) 567-7423,2019/04/18 04:00:00+00,Food Stand,3738,-78.77604319,35.59548799,M
2003254,04092110076,Wendell Elem School Cafeteria,3355 WENDELL BLVD ,,WENDELL,NC,27591-7289,(919) 365-2660 ext. 22751,1991/10/28 04:00:00+00,Public School Lunchrooms,3773,-78.37227706,35.7854195,M
2003255,04092300288,Cary African and Caribbean Market,1435 SE Maynard ST ,,CARY,NC,27511,(919) 462-3500,2019/04/05 04:00:00+00,Meat Market,3739,-78.76384442,35.79193542,M
2003256,04092020612,Harris Teeter #26 Deli,7400 CREEDMOOR RD,,RALEIGH,NC,27613-1639,(919) 848-1464,1994/05/24 04:00:00+00,Food Stand,3779,-78.67820041,35.88787167,M
2003257,04092015201,Tony's Pizza,8111 ROWLOCK  WAY ,SUITE C-1,RALEIGH,NC,27613,(919) 571-3588,2008/08/21 04:00:00+00,Restaurant,3789,-78.73779144,35.88567273,M
2003258,04092030411,Gym Tacos (WCID #699),2161 S Wilmington ST ,,RALEIGH,NC,27603,(919) 600-8708,2019/04/18 04:00:00+00,Mobile Food Units,3740,-78.64171063,35.75324624,M
2003259,04092025295,PIZZA HUT #1303,1009 E Broad ST ,,FUQUAY-VARINA,NC,27526,(919) 552-0771,2019/12/04 05:00:00+00,Food Stand,3818,-78.78267467,35.59365948,M
2003260,04092300060,Harris Teeter #69 Meat Market,3201-123 EDWARDS MILL RD,,RALEIGH,NC,27612-5385,(919) 781-8776,1991/08/26 04:00:00+00,Meat Market,3765,-78.70556784,35.82545067,M
2003261,04092300168,Food Lion #1589 Meat Market ,3417 N MAIN ST,,FUQUAY VARINA,NC,27526-7257,(919) 557-0555,2000/07/01 04:00:00+00,Meat Market,3885,-78.7258865,35.62516136,M
2003262,04092010154,China Star,3201-101 EDWARDS MILL RD ,Ste 101,RALEIGH,NC,27612-5385,(919) 781-1448,1991/05/06 04:00:00+00,Restaurant,3802,-78.70556784,35.82545067,M
2003263,04092110057,Millbrook Sr. High Cafeteria,2201 SPRING FOREST RD ,,RALEIGH,NC,27615-7536,(919) 850-8796,1991/09/17 04:00:00+00,Public School Lunchrooms,3900,-78.60300107,35.86585561,M
2003264,04092110027,West Millbrook Middle Sch. Cafeteria,8815 Strickland Rd ,,RALEIGH,NC,27615,(919) 870-4050 ext. 24301,1991/09/17 04:00:00+00,Public School Lunchrooms,3899,-78.6438736,35.89638834,M
2003265,04092015789,SHUTTLE INN C-STORE,1000 MAIN CAMPUS DR ,,RALEIGH,NC,27695,(919) 515-5132,2011/08/16 04:00:00+00,Restaurant,3910,-78.67967966,35.76286971,M
2003266,04092020713,Harris Teeter #257 Produce,2080 KILDAIRE FARM RD ,,CARY,NC,27511-6614,(919) 233-9483,1996/02/16 05:00:00+00,Food Stand,3919,-78.78068669,35.73567522,M
2003267,04092020122,Han-Dee Hugo's #41,103 SW MAYNARD RD,,CARY,NC,27511-4401,(919) 467-8963,1991/05/06 04:00:00+00,Food Stand,3932,-78.78225534,35.77097318,M
2003268,04092011381,McDonald's #7618,1567 Us 70 Hwy E,,GARNER,NC,27529,(919) 772-9496,1993/09/01 04:00:00+00,Restaurant,3925,-78.55377531,35.68895612,M
2003269,04092021477,Lowes Foods #226 Deli,8440 louisburg rd,,RALEIGH,NC,27616,(919) 266-1031,2007/09/14 04:00:00+00,Food Stand,3946,-78.50930992,35.89359383,M
2003270,04092014720,Chili's Grill and Bar #1183,6605 Knightdale BLVD ,,KNIGHTDALE,NC,27545,(919) 261-0167,2006/10/27 04:00:00+00,Restaurant,3947,-78.50846405,35.79679257,M
2003271,04092015891,AVIATOR SMOKEHOUSE,525 Broad  ST ,,FUQUAY VARINA ,NC,27526,(919) 567-2337,2011/02/18 05:00:00+00,Restaurant,3944,-78.79375457,35.59301324,M
2003272,04092021411,Costco Wholesale #645 Rotiserrie/Deli,2838 Wake Forest RD ,,RALEIGH,NC,27609,(919) 755-2816,2006/10/24 04:00:00+00,Food Stand,3949,-78.62231539,35.81825512,M
2003273,04092013400,Woodland Terrace Independent Living Foodservices,300 KILDAIRE WOODS DR ,,CARY,NC,27511-7708,(919) 465-0356,2001/09/05 04:00:00+00,Restaurant,3959,-78.7790102,35.76613538,M
2003274,04092011279,Ole Time Barbecue,6309 Hillsborough ST ,,RALEIGH,NC,27606-1148,(919) 859-2544,1993/05/11 04:00:00+00,Restaurant,3976,-78.73877091,35.78732806,M
2003275,04092017049,DON JULIO MEXICAN RESTAURANT,12516-104 CAPITAL BLVD ,,WAKE FOREST,NC,27587,(984) 235-1537,2015/10/08 04:00:00+00,Restaurant,3951,-78.53454582,35.98680854,M
2003276,04092110007,Briarcliff Elementary Cafeteria,1220 POND ST,,CARY,NC,27511-4418,(919) 460-3450,1991/09/17 04:00:00+00,Public School Lunchrooms,3980,-78.78826469,35.76866673,M
2003277,04092018098,Jersey Mike's Sub #3189,166 Cabela DR ,,GARNER,NC,27529,,2019/04/11 04:00:00+00,Restaurant,3989,-78.58356211,35.69799194,M
2003278,04092011278,Hardees #1638,403 S Main St ,,ROLESVILLE,NC,27571-9664,(919) 554-2720,1993/05/07 04:00:00+00,Restaurant,4000,-78.46490482,35.91816232,M
2003279,04092030526,The Spinning Plate (WCID #801),1001 BLAIR DR,,RALEIGH,NC,27603,(919) 390-1964,2021/03/10 05:00:00+00,Mobile Food Units,4014,-78.6633093,35.76445694,M
2003280,04092016730,JIMMY JOHN'S #1863,6268 GLENWOOD AVE ,STE 100,RALEIGH,NC,27612,(919) 239-4114,2014/08/12 04:00:00+00,Restaurant,3991,-78.70374515,35.85715323,M
2003281,04092020145,Caspian International Food Mart,2909 Brentwood Rd ,,RALEIGH,NC,27604,(919) 954-0029,1991/05/08 04:00:00+00,Food Stand,4020,-78.59681384,35.81969751,M
2003282,04092011192,Subway #12044,235 TIMBER DR,,GARNER,NC,27529-4870,(919) 779-6820,1992/12/01 05:00:00+00,Restaurant,4025,-78.60613102,35.68500723,M
2003283,04092011321,AMF South Hills Snack Bar,301 NOTTINGHAM DR,,CARY,NC,27511-4947,(919) 467-2411,1993/07/30 04:00:00+00,Restaurant,4028,-78.74288458,35.76720276,M
2003284,04092011623,Jose and Sons Mexican Kitchen & Bar,4112 PLEASANT VALLEY RD ,,RALEIGH,NC,27612-6256,(919) 571-1188,1995/01/10 05:00:00+00,Restaurant,4043,-78.70472608,35.86043731,M
2003285,04092300049,Fresh Market Seafood and Meat Market,400 WOODBURN RD,,RALEIGH,NC,27605-1324,(919) 828-7888,1991/08/26 04:00:00+00,Meat Market,4062,-78.65855965,35.78994083,M
2003286,04092110093,Durant Road Elem. Cafeteria,9901 DURANT RD ,YEAR ROUND,RALEIGH,NC,27614-9369,(919) 870-4210,1992/07/02 04:00:00+00,Public School Lunchrooms,4068,-78.58044482,35.8996083,M
2003287,04092110092,West Lake Middle Sch. Cafeteria,4600 W LAKE RD,YEAR ROUND,APEX,NC,27539-7657,(919) 662-2917,1992/07/01 04:00:00+00,Public School Lunchrooms,4079,-78.76185019,35.66034209,M
2003288,04092018185,Dunkin Donuts #337301,4415 FALLS OF NEUSE RD ,,RALEIGH,NC,27609,(919) 876-9901,2019/09/25 04:00:00+00,Restaurant,4091,-78.61262519,35.84176217,M
2003289,04092020585,SPEEDWAY #6984,1470 US 70 HWY W ,,GARNER,NC,27529,(919) 779-5952,1994/01/05 05:00:00+00,Food Stand,4098,-78.64320893,35.72221961,M
2003290,04092110003,Broughton High Cafeteria,723 SAINT MARYS ST ,,RALEIGH,NC,27605-1424,(919) 856-7810 ext. 23266,1991/09/16 04:00:00+00,Public School Lunchrooms,4109,-78.65350233,35.79075859,M
2003291,04092110005,Farmington Woods Elem. Cafeteria,1413 HAMPTON VALLEY RD ,,CARY,NC,27511-4548,(919) 460-3476,1991/09/17 04:00:00+00,Public School Lunchrooms,4113,-78.77460084,35.7579383,M
2003292,04092020916,Papa John's #619,5260 Capital Blv,,RALEIGH,NC,27616-3232,(919) 872-7575,2000/01/14 05:00:00+00,Food Stand,4120,-78.580183,35.85814638,M
2003293,04092013574,Taco Bell #1872,6404 GLENWOOD AVE ,,RALEIGH,NC,27612-2620,(919) 787-9805,2002/05/10 04:00:00+00,Restaurant,4155,-78.70522304,35.85868466,M
2003294,04092013636,Armadillo Grill,439 GLENWOOD AVE ,,RALEIGH,NC,27603-1219,(919) 546-0555,2002/07/16 04:00:00+00,Restaurant,4158,-78.6476584,35.78604393,M
2003295,04092016962,CHANTICLEER CAFE & BAKERY,6490 TRYON RD ,,CARY,NC,27518,(919) 781-4810,2015/06/22 04:00:00+00,Restaurant,4178,-78.76236898,35.74415808,M
2003296,04092011173,BOJANGLES #15,5409 CAPITAL BLVD ,,RALEIGH,NC,27616-2929,(919) 872-5820,1992/11/03 05:00:00+00,Restaurant,4198,-78.58248301,35.85985873,M
2003297,04092013111,The Flying Saucer Restaurant,328 W MORGAN ST ,,RALEIGH,NC,27601-1369,(919) 821-7401,2000/02/25 05:00:00+00,Restaurant,4216,-78.64477312,35.78005661,M
2003298,04092020789,Domino's Pizza,4237-103 Louisburg RD ,,RALEIGH,NC,27604-4348,(919) 872-7222,1997/08/01 04:00:00+00,Food Stand,4211,-78.57731584,35.8413784,M
2003299,04092013047,Wake Forest BP Restaurant,103 N WHITE ST,,WAKE FOREST,NC,27587-2645,(919) 554-2294,1999/11/17 05:00:00+00,Restaurant,4234,-78.5093452,35.97984339,M
2003300,04092011708,Korner Pocket,8508 CAPITAL BLVD,,RALEIGH,NC,27616-3150,(919) 876-9879,1995/07/14 04:00:00+00,Restaurant,4243,-78.55805315,35.89527884,M
2003301,04092013798,Chili's Grill and Bar #867,115 Carillon Dr ,,GARNER,NC,27529,(919) 771-1700,2003/04/16 04:00:00+00,Restaurant,4257,-78.58321782,35.6933369,M
2003302,04092014535,Thai House Cuisine,1408 Hardimont  RD,,RALEIGH,NC,27609,(919) 878-3379,2006/03/22 04:00:00+00,Restaurant,4264,-78.61511172,35.8362139,M
2003303,04092025353,Mudcats Stand #3,1501 NC Hwy 39 ,,Zebulon,NC,27597,(919) 269-2287,2021/03/30 04:00:00+00,Food Stand,4262,-78.26879316,35.81734961,M
2003304,04092014536,Vivace,4209 Lassiter Mill RD,,RALEIGH,NC,27609,(919) 787-7747,2006/03/21 04:00:00+00,Restaurant,4265,-78.64524978,35.83964955,T
2003305,04092015885,THE OAKS AT WHITAKER GLEN,501 E WHITAKER MILL RD ,,RALEIGH,NC,27608-2646,(919) 839-5604,2011/01/12 05:00:00+00,Restaurant,4307,-78.63302872,35.80881927,M
2003306,04092017516,PANERA BREAD #1938,11665 NORTHPARK DR ,,WAKE FOREST,NC,27587,(919) 263-6176,2017/01/31 05:00:00+00,Restaurant,4315,-78.54383057,35.96466469,M
